free_text,label_id
"I am not even indian, but by his(Sonu nigam) logic you should stop every noise that came from religius worship places. . . .  Isn't it?",0
If planned rioters can be CMs & PMs than an MP who has just slapped must not be an issue. The society gets leaders which it deserves. #HinduTaliban,2
Boldest move till date ... we are with you modiji,1
Only people with bjp rss minded are with MODI. NOT ALL INDIANS,2
"Innocent face n white tilak outside,
Heinous character n black money inside :D huh",0
"Dear Indian Express,
I feel sorry to write that your journalists are out there to misinterpret events and present them in a distorted manner just to make some sensational headlines. The news about upcoming singer Nahid Afreen has been prepared without proper research and investigation. It was very sad to see that your journalists don't even know the difference between fatwa and appeal. 
A fatwa is a non-binding legal opinion issued only by a qualified jurist (Mufti) on a request by someone who is unable to understand religious guidelines whereas the leaflet that is being circulated and presented as Fatwa is just a hard copy of an appeal signed by 46 men who believe in religious practices. The merit of appeal can be discussed on many grounds and in many dimensions but first and foremost, an appeal can not be called a legal opinion (Fatwa). 
We expect apology from your side for such a mistake.

http://indianexpress.com/article/india/fatwa-issued-against-reality-singing-star-nahid-afrin-by-42-clerics-4569825/",2
Akash Bhatnagar Preet Saini Saumesh Thakar Pratik Trivedi be tejassssss a tejassssss 😜,1
This is modhi's planed to reduced bank NPA not a black money,0
here we believe the function of man is to produce children.,1
Bajaj used to rule when none of the other manufactures were in the market....,1
"Is this the same Vemula who faked he is Dalit and was milking the country, enjoying benefits meant for others?",2
"Cow vigilanta don't do bomb blast in markets.
And we also condemn ATTACK by cow vigilants on any one",2
You have allowed Malya who owes 9000 corers to banks to go out of country.,1
I am mi,1
Required a truck to transport my machines from Mundra port ṭo my factory...details posted on truckjee.com...lets c what they offer,1
"Where is that illegitimate kid o communists, congressis, presstitutes andf john dayal Mizz Gurmeher who till date don't know whether her father died in Kargil or in encounter with terrorist to meet these people and convince and console???  :/",0
"Better resign or don't work for people because people voted them,  they selected bigotry representatives so why u worry,  what they want do in that way...",2
"Sir please just don't copy paste without evaluating.   6 lakh order per second multiplied by 22,500 seconds = 13.5 billion orders. That is more the population of this entire planet. This is an absurd statistic.",1
Atrocities,0
Those who are dreaming of bjp to fall .will keep dreaming .....,1
"There shud b a dislike button in fb. . If she has servants for every work, she cant speak anything. If she is at home by her choice so are others who r going to jobs nd stil managing fine. .only homemakers care about their kids is a worse myth the society is having. And working mothers do not care about their kids nd leave them as ""puppies"" is the worst myth. Think before u say madam!!",0
Don't u think it's concerted effort to flush weak hands and there will be big flourish coming around dewali,1
Consult Oxford Dictionary,1
"CNBC-TV18 well, that s d report part which we all know. Do u have any legitimate solution for buyers??",1
"Indian is Indian ,the USA has no special consideration to any particular religious segment from  India",2
the goal was black money.... Need 30 days.   Changed to 50 now need more time.  Why till date he is moan. Silent on the deths of poor and innocent Indians in bank lines.  Shame no one is talking of justice for more than 80 deaths.,2
"""Dear healers, Damini needs your prayers and healing...! On my part, I have already done healing for Damini on 23-12-2012 [from 8.00 PM to 10.30 PM] and on 24-12-2012 [from 8.00 PM to 9.30 PM]...!""",1
If it is war to black money then why don't PM modi declare that who save money on abroad bank's as terrorist's money.,1
"AS D CASE IS IN D COURT. NOW LET D JUDGE DECIDE WHAT IS TO BE DONE NOW. THAT IS WHY WE HAVE COURTS N POLICE STATIONS TO GIVE JUSTICE TO D CITIZENS OF INDIA.
GIVE UR VALID REASON FOR UR TROUBLES N EXCESS MONEY. THEN IF D COURT FINDS IT REASONABLE DEN D POLICE MEN INVOLVED SHOULD BE SACKED FROM HIS JOB AND D POOR MANS MONEY MUST BE EXCHANGED N RESTORED BACK TO HIM.",2
"Suhas Shilker You must have heard or read about scuffles, riots, murders etc when a person from different community objects to loud noise from bhajans. I also experience this constant loudspeaker noise from nearby temple but I have to bear with it to avoid communal tensions.",2
"Thank god, India's fate  is not in the hsnds of communists. West Bengal still a backward state, while Kerala still worse. But keralites are clever, they vote for communists and fly to foreign countries for earnings",0
Modiji break the barns and  feed the poor break mills and cloth the poor and break property builders and give shelter to the poor and open the water lines and give the poor. Money is paper and only makes life miserable,2
Anna ji where is lokepal bill where is your seculiyarism better you were some other dress not Gandhi topi,2
Finally india is giving importance to athletes....Kudos...an enlightenment to the upcoming athletes.All the best 2020.,1
"Anna Hazare  is a failure. He could neither introduce a Lok Pal Bill, as he wished, nor could produce a political party to counter Congress and BJP. He shouldn't have started any movement and to produce opportunist leaders like Kejriwal and Kiran Bedi who used him.",2
You are wrong dear Indian express .......army morale all time high under Modi. ...,0
Yes he did,1
So we should have the right to recall law to teach lesson to such people.,0
"Honestly, never irritated by azaan! But Ramayans that go on for days ..or normal pujas of hours put on loud speakers, or just wedding DJs are what I find disturbing. Anything for a short time, that too at a time we are obviously supposed to wake up doesn't bother me. Loud speakers, if banned, should be banned for once and all for every single event and religious ceremony! Also this etlection propaganda in Delhi these days, is very disturbing, ban that too.",0
Pls view on Pharma sector like SUN PHARMA & LUPIN?,1
"What an actor, he is:-P may be after 2019 he will be a part of hera pheri 3B-)",2
MCI SHOULD FOCUS TO MAKE SEATS IN MEDICINE AFFORDABLE FOR COMMON PEOPLE AND INCREASE NUMBER OF SEATS AND MEDICAL COLLEGES TO MAKE HEALTH CARE AFFORDABLE IN INDIA.,1
"Strongly agree to you Sunitha Lakshmanan di!! 
I believe working mothers are raising thr children with more confidence, freedom and love!! Definitely homemakers were winners in this race , but today the race and path has been changed!",2
Is this what we were said as achche din? We have been fooled by Modi and his govt. Unite and revolt against this.,2
#kejriwal was always right in joining politics you just be busy in making your image and be the next gandhi,2
"No such report from Shiela Dixit ,naturally ! The report must be from the useful idiot !",0
it is just a matter of two or four days for indian politician and indian media. :p,1
what about     gvk  p&infra and      rolta india  for medium purpose,1
And as you're from Kashmir. That's enough you enlightened yourself. -_-,2
We feel all IPL tamasha should be withdrawn..no fun..let all get serious ...let us protest all hand in hand ..to the terrorists  shameful,1
Wait and watch how those fat hands can cause ur throught an delusion,2
"We wish you a year of prosperity, happiness and good health. Happy Diwali! :) :D",1
"Gail, Kotak mahindra bank & ITC. Very less Risk.three upcoming emerging sectors ..Disclosure Pls invest only after understanding risk profile.",1
But it is better than Donald Trump ..... who will catch the girl from Vag**a...If he found girl sexy,1
"nope it has to pass through centre, they won't allow it",2
no postmartom before december tax shown recoeds..... no fear to bussines man who is ready to do digitalisation now onwards....,2
What sort of a justice is this when there is no concern for loss of jobs and loss of revenue ?  Didn't the govt have any advocate  to  represent it  in court? Was the order an ex parte one ?,2
"but anyone can speak against wrong deeds specially when someone disable 90 % of people to get their money from their accounts and eventually disable all middle and lower section people to get basic needs of life including food......
u know what i mean by 90%",2
What kind of report need high command ? Its simple Gandhi family. Until through out Gandhi family from congress it can't win...,2
jio is worst...getting 2g speed...and too much fluctuations.My 2k got wasted in JioFi.,0
It seems he wants to be in limelight. I will not stop listening to his songs.,2
My goodness so many bigots,2
"If you introspect, then one question comes in mind...who is responsible for all these ? Pakistan or India.
For answer..one thing comes in mind...if a mad dog starts biting you on and on....what will you do..you will attack and kill the dog or you will slip away silently to a hospital to be treated and do away nothing with simply condemning. FOLKS...just think of Pakistan about their bravery for barbarism and our so called liberal Indian government for becoming a mere spectator and condemnation.",1
US govt. are not accountable to people of India ... Are they ? .... Rather ask what is the Indian govt going to do to stop hate crimes to Indian on US soil ?,2
"First good news which feels like I am in good society......These criminal should not only be beaten............They should also be executed......As they are doing RAJNITI on some one got killed ......... Stupid says he was a OBC.....They don't know that Hindu is Hindu......................

Stop playing on some one death.....",0
Look at people evrytime remembering kashmir and  west bengal to justify this kind of henious crime.,1
He has lost his mental balance..need to admit him in mental asylum !!,0
"""tough competition for Royal Enfield""
Royal Enfield be like : ""HAHA, that's cute""",2
"Peeps, it's my opinion. If you can't accept it; you could ignore it. I am not here for a war of words.",2
"Sad that despite doing something remarkable, Dipa doesn't get monetary reward simply because no medal came in.",1
U r right  mam,1
Vijayan said the RSS is opposed to the idea of secularism.,2
I live in England but I want my country to United,1
keep going . U will get many more idiots like this,0
Poor people are dying n other side people's are wasting litres of milk on posters...It's realy disgusting..,0
that's the difference between aap and rss .,1
"We are forced to listen to your music in public places
Can u stop singing ?",0
Think so u have read Quran Anurag Mishra,2
You guys really need to make sure that ppl behind you are aware that they are online :),1
Where them Leftists at?,2
Sirish Bundar is very intelligent .. no wonder SRK had to slap some sense into him,0
Why were you silent when your government was looting the nation for 10 years?,2
Needs another one tight slap.. SRK anyone?,0
"Every IT company has a client profile unique to itself. If Infy and TCS were treated as market leaders to even WIPRO then it was and is wrong. INFY and TCS need not and should not rally with WIPRO rally. Market reaction will be company specific in a matured market. There's no fooling thru market or cheer leaders,,",1
good to c tv18 channel management comin on tv and explaining there view .....hope they turn around the company from loss making to profit making ......,1
When u have started blak money clean up pl clean thoroughly,2
Somewhat Similar to opening ceremony of Gotthard base tunnel in June,1
"He is trying to become famous by giving a controversial statement, ignore him , don't make him famous by sharing ...lol",1
"Shubhi Rathore is a BA first year student at Agra’s Baikunthi Devi Girls College, situated barely a kilometre from a Mahila Thana (women’s police station).",1
Yes. .,1
Modi always talk like this.we should not take serious.,2
Said Arain india has more toilet than all of pakistan people and when it comes to clean and development I guess India has more of it :),1
Public investment has not picked up to its actual capacity: CEA,1
Good things does not want to realise by the rude kings...,1
Pradhanmantri Loksabha me kyaun bolate nahi ye kkahanewalonki puri bolalti bandh kar di. Virodhiyonko sirf awaz karana pada.,1
I love Nikesh shah speaking...his pearls of wisdom are worth listening to.,1
Worst ever FM.,0
It seems that North Korea is still looks more confident of it's intentions than it's mighty rival US.,1
This type of frustrated statement can be given by a person who has failed allover,0
The only minister of bjp who really do job.hats off madam.btw how the hell she ended up at loser side really?with this excellent quality she could serve even better if she join AAP really.,1
"1. Why should a human baby be more important than a puppy?
2. Wtf is wrong with her 
Promit Mookherjee",2
What do u mean by business? Boss first try to understand  the concept of generic and branded then only pass some comment on doctors business,1
NO ONE KILLED BY HARVARD.  BUT IDIOT WORKED HARD TO KILL 150 INNOCENT PEOPLE.,2
Is icici bank a public sector or private sector??.why is it not performing???,1
"The numbers just announced by honourable Finance Minister are on expected line. But the real phase has just begun from this current month. The sustainability is directly linked with the Credit Growth in MSME, IT & Agriculture sectors & all just mentioned three sectors are infused in each other in any ELECTRONIC ECONOMY. It is now remain to be seen how much Banking Industry & Govornment can give in TIER 2 & TIER 3 & TIER 4 cities/towns by massively simplifying MSME, COMPANY & CREDIT LAWS in next 6 months. Next 6 months are the real test for GoI & all state govornments irrespective of party affiliations ✔",1
All the Best ........ You have made the country proved .....,1
"& What about 2002 Gujarat State terrorism ????
Which one is the best example of #Bhagwa terrorism.",0
Unbelievable!,1
"What is this ?????Why does not  A to Z strong step,Pray to our country we should be lease to our country to Israel is the best country of the World, don't damage Politics,they should be permanent sulation end this",1
I don't know mr. Nigam... But I'm laughing at you as loud as possible because u r still kid.... Hahahhahahahh,0
"If it is not addressed in less time 
There will be a huge impact on economy",1
"The same what is Indian Government doing ! 😞 What else can I expect from both these government 😞 Hatred is increasing day by day, and after all its benefitting both government and sick parties.😞",0
"😵 Sugar?💃 No🐺 thanks,👵 i😱 am🌱 already😁 sweet..👃 

🎭 GANGSTER BOT TEAM 🎭
Self Comment Site: pythons.ml",1
Garima Dubey  You are right. Such a silly girl thou.,0
Sonam Gupta bewafa hey kyo ki uske pass sab politicians ka Black money hey,1
Plot twist : sorry this is not a bike. This is a movie about the bike,2
Both hindus and muslims need to ignore and isolate people of both religion or any other religion who create hatred on religious grounds,0
"Dear Indian Express,

Really disgusting title...Please watch it repeat and repeat...until u understand...this is like ""रातभर रामायण सुना, सुबह पुछा राम सिता का कौन???""

And ur Answer -""बेटा""",1
Sonu g u r unconsciously advocating the creation of separate colonies for different religions as azan disturbs u  so does bagan from temples may disturb others and.............. what will happen to secularism,0
"All have gone crazy about rexit.But please remember 3r wasn't going to be the rbi Guv. forever.One  DAY he had to go.The institution existed,exists and will continue to exist  Rajan or no Rajan.",0
So?,1
I have 500 Inox leisure @ 255.. sell or hold,1
"what this tech wants ...dance in a bar , have some drink , go in a second car in the roads of u.s , buy a flat in u.s ....settle in u.s

buy few appartments in metrocities of india ..leave them for rental at high cost  for fellow indian ......",1
BANKNIFTY FUTURE TOOKS A TRIGGER POINT AT 21815 IF NOT BREAK THEN YOU CAN HOLD SELL POSITION FOR DOWNSIDE TARGET 21350-21100 minimum and Once break above said level then will be in Buy,1
..it is the continous effort and support  of the millions of  good heart  --real people behind the scene,1
That was blessing I gave u to own cars.... U r the only one who can refuse a blessing... No problem you only use the cars but I'll pray I own them someday...,2
I just want to say that media works only for own TRP. Media never like to arise the grievances of an ordinary people. I have news that on 8-12-12 an 18 year old went to tuition and never returned back and family found her body in nearby mortuary after 4 days on 12-12-12. Stunning thing is that the parents of the girl lodged missing report on the same day and girl was killed on railway track on 8-12-12 & police recovered the body on the same day. Police has no time to even collect her PM report & investigation is yet not started to allow the culprits to erase the evidences. No news paper/channel dared to show the news as it has no worth for them. A police person was killed in agitation at India Gate and PM report came to police within 24 hours and MS of Ram Manohar Lohiya Hospital is summoned by the police to be appear in their office.,2
"Rajesh Thakur, Britain axed their own feet. India didn't do anything significant to bring about the difference. We are still a third world nation lead by an egoist.",1
"Whatever the analysis, if America comes first, it always seems like faking it.",2
Good work by Mr. Harish Salve. Salutations to him.,1
add cloz                           list clear                poke must,1
The process for ramping down BS3 stock was underway: Pawan Goenka,1
Surprising to come from a man who constantly ditched those very friends who were instrumental in his success...,2
potbelly does not go well with uniform.,2
"Muhammad thank ur stars u born in India and u can criticize openly
Try doing it in Pakistan they will cut your",1
"This shows he doesn't have much movies in his hands.
At least something is required to be in a limelight even if one has to use cheap tactics..!!!",0
Good...more Muslims around the world should emulate the majority of Muslims in India.... throw away your love for terrorism + violence and show more love towards himanity like the Indian Muslims,0
"They were forcefully Made to select Trump as a person of the year.
Else the Magazine House will suffer a Bad TIME.",1
"ISIS is a terrorist organization for sure . I respect this man for his bravery and this would be a lesson for those brain less people who join ISIS without knowing what Islam says about violence. Quran says , Killing one Innocent is as though as you killed the whole humanity and ISIS kill number of innocent people everyday and this proves they are not real Muslims. 
Second , I have heard from many non muslims saying Muslims are supposed to kill Non muslims where ever they find them though this is a mis understanding which I want to clear here; A verse in Quran was revealed during a war at the time of Prophet Mohammad in which the Muslims were ordered to kill the enemies but do not make any harm to children's and women who could possibly be there for some reason ' It is also mentioned at several places not to initiate a war before they start harming you Plus this verse was revealed only for that particular period of time . There is no verse in Quran which restricts a Muslim to be friend of non muslims or kill any person who is not a muslim. These are all rumors and mis understanding which makes some people sick and they start playing hatred games. 
Someone has rightly said; Little knowledge of science makes you an atheist and in-depth knowledge of science makes you a believer .  
Respect each others religion and spread love .",0
Why all muslims are speaking against modi in this video??? Mohd sufiyan ashraf all muslims... so sad man,1
egg or chicken -finally the product  is from poultry...,1
As per the schedule after her the other singers on stage will perform and then the launch will happen,1
This shows wat respect indian muslims have in india...,2
A very very wrong decision by govt,0
"Sumit Yadav people like you too will get your turn, just wait & watch😇",1
"Now tell the other people commenting,  that there are temples in Kashmir Rahul Sharma",2
Let us remember what Churchill said   Opportunities in difficulty.,1
Two Drivers are suspended. It is very great of our proud officials' taken immediate steps.,1
Consanguineous marriages increase the chances of genetic abnormalities and you people are ample proof. ..Lol  !!,2
"Dear Bomma, in our Indian sub-continental, we allowed a group of parasites to grow. Mr. Sushi is one of them. He is very good in English because he grown up in that way. But a man of 100% lack of integrity. Please donot expect anything good for India and its neighboring countries from him.",0
"No value of living people, rapists, murderers 🚶 free but talk only 🐮 shame on him",0
yes they have to cope because what had they donated to their loveable minister like jindal saheb in coal block 2 G  sale to ambani chara to lalu saheb all our money which has to be collected thry tender has to pass it  thru subsidy  but that money they have donated to their love ones.,0
"Yes,HE. Global power of Happiness which is under tremendous threat.",2
No pers comments,1
"Pigeral : If you have problems with Muslim Azan then you must have problem with Hindu Aarti too. Both cause noise pollution.

Agniveer : There is difference.

1. How many times have you woken up at 4:30 in morning because of noise from Hindu Aarti in temples? Zero.

How many times have you woken up at 4:30 in morning because of noise from Azan in mosques? 365 times in a year (if you live within 5 km radius of a mosque).

Zero vs 365 settles everything.

Even if Aarti loudspeaker in your locality starts at 4:30 in full volume, you can simply go to the priest and he will reduce it. Just try doing it with a Moulvi in a mosque and see if you come back in single piece.

Pigeral : Huh, and what about your Ganesh Yatra, Hanuman Yatra? Don't they make noise? Stop them.

Agniveer : How many times in a year do Ganesh Chaturthi and Hanuman Jayanti come?

Pigeral : At least 10 days.

Agniveer : And how many times does Azan happen on loudspeaker in a year?

Pigeral :

Agniveer : Why silent? Let me help you. 365*5 = 1825. And then in addition, there are rallies, bike stunts, processions etc on Prophet's B'Day, Eid and Muharram etc.

So it is 10 vs 1825+. Are 10 and 1825 same?

Pigeral : Wrong is wrong. There is no bigger or smaller wrong.

Agniveer : Ok then, your 34/36/38 waist size is also wrong. Come to shape before commenting on our concerns on Azan.

Pigeral : How can you compare my personal fitness issue with an issue of 20% minorities?

Agniveer : Same way as you compared 10 with 1825+.

Pigeral :

Agniveer : Why silent?

Pigeral : Look, you can't interfere in others' religion. India is multicultural society. Every religion has equal rights.

Agniveer : Equal rights? Do we have equal rights? A Muslim can marry 4 women at a time and divorce them at will. A Hindu is jailed for doing same. Where are equal rights? And where are equal rights for Muslim women? You just need equal rights of noise. And you don't care about plight of 10 crore Muslim women?

Look, equal rights come with equal responsibilities. You follow equal laws, you will get equal rights. You act as some special hero, your a$$ will be kicked.

And finally, there is another solid difference. There is strong correlation between density of Azan and terror. Find out the places on earth where

1. Azan is maximum (lets call it Place 1)
2. Aarti is maximum (lets call it Place 2)

Then find out how many world's top terrorists/terror organisations do Place 1 group and Place 2 group produce.

That is the ultimate litmus test on which noise is dangerous and which is harmless.

Pigeral :

Agniveer : Why silent?

Pigeral : Who are you man?

Agniveer : A proud Hindu. A proud idol worshipper. A proud Jihadi-hater. A proud Indian. Agniveer is the name. 

~ Vashi Sharma Agniveer
Copied",0
You and your wife could be the perfect brand ambassadors for a sex change clinic btw.,0
Lata madam don't search for losers in the game rather search for winners in the game and that called REFORMS,0
Sunny Leon would not face any problem if she did a FAIRNESS CREAM ad.,2
India's Karl Marks ?,1
Abhishek Bubu Swain Try to take up from him sooner Debasis Bal you cooperate for Abhi 😝😝😂😂,1
imagine the plight of the other hooded  guys/girls on the stage - they must be sweating and cursing the bike and the lady singing - their Badduua will ensure the first 100 bikes have punctures!!\,2
Yes it's good news for the banking sector &all other,1
"मागते रहो भीख आतंकबाद खत्म करने की ।
अरे खुद ही कुछ करो ऐसा कब तक सहन करेगे ।",2
Hi SIR TELL ME ABOUT MARUTHI? CAN WE EXPECT SOME CORRECTION???.,1
Sorry what i am mentioning about this context. My worry as a customer of Axis bank what really happening in this bank officials are involved in too many money laundering and fraud way helping the black money converted to white. What control you have inside the bank. Do you not have any control in the city or branch level.  I dont understand why you are not come publicly and give cofidence to customer. we are worried to keep funds with your bank.,1
"anyways he is not in india so are the above steps effective enough, wat are the steps SEBI have taken to make sure he does not participate via any in-direct route",1
Stooge of bjp,2
"Wow, a very well written engaging article",1
So much cash even after demonitisation...he must have received his salary in cash from army...45 rifles....has links with some naxalite group...or it will be proved as craze to have 45 rifles,0
Scientists have developed a new 3D-printing technique that can be used to create everything with dust from the Moon or Mars.,1
I thought this bast... rd has already converted.  Why is he still maintaining his name,0
Nara ChandraBabu Naidu Garu best Cm in India great leader,1
Hahaha..awe that people like u still exist.. MCPs.. no need to make an argument wid u..u got no brain for that!,2
Why will a bjp man join AAP,2
Vishwa Yandigeri... U might be right.. I thought the same when BJP stacked enough money and then got demonetisation just before UP elections.. and won because they were the only party with money... others were raided and stripped....,2
Modi met Rahul gandhi.... 7 parties pulled out of protest march to rastrabathi bavan... Great Modi ji,2
I HAVE 4 LOT SHORT SELL IN ULTRATEC CEMNT 4000 RATE WHAT SHOUD I DO PLZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZZ,1
RIP to a brave and strong woman who braved and stood tall against all odds.,1
"Communists vermin were behind Partition of India, https://www.youtube.com/watch?v=lfbUE5tp0zE",0
"Rightly said, all boot lickers are left in this grand old party... No one left to take on the bull by its horns..",2
"In my opinion, barkha dutt seems to be the biggest anti national ... beacause these type of people get sympathy by the help of media ... and she also belongs to media ... and barkha dutt type people do such things in the veil of such corrupt politicians ... and save the terrorists by saying that terrorism doesn't belong to any religion ...",0
Need to negotiate with Defence Min to get more space for civilian routes: Ajay Singh,1
Truly inspired. Great hope for the non engineers too. Thank u Sunder and wishing you and your team huge success on your future ventures. Great start for this New Year. :),1
Best news channel as compared to ETNOW keep tge good work on and help investors gain more👍👍,1
Congestion at airports a big hurdle for aviation sector in India: Kapil Kaul,1
very very wrong this stupid survey,0
"Don't forget the nationalist arrested for spying for Pak.
You have good knowledge of pedeg....",2
Even a good decision if not implemented properly then it is a failure at the end of the day.,2
I am not modi family parson but I was see villages and city developments so I am support,1
UP CM said that black money helps in times of  recessionary pressure. Do you guys agree? I feel it's absolutely incorrect.,1
Ya  well. On the bright side atleast the senior was supportive and she is able to do what's right and not succumb to the big-headed crowd-pleasing Mla.,2
Ideally all temples gurudwara church mosque must stop use of loud speakers. ...sometimes old people and small kids get disturbed by these loud noise......even ratri jagran with high noise must be stopped,0
Y are all the news channels sounding like he will be thrashed n kicked 😂 kind off...he was the king of good times he will remain the same...banks were dumb they lent him... he I'll give back half of it and get a clean chit I feel.... where are those recovery agents and gundas which many banks have who end up breaking some ones leg for a mere 1lakh 2lakh loan... any one gutsy enough to make him pay full 9000cr ?,1
"As you told most of the NRI does not have Aadhar no,  now what they should do",1
This bike is for the night that why it is dark,2
Do u see all bank would report good earnings like IndusInd,1
Next time we don't want this idiots in opposition also,0
"Alex, I can't help you there.Only you can control your imagination cnbc tv 18 above news falls in B.C OR A.D...watch home alone part 3",1
"Again he is lying, when Gurmehar already clarified that she didn't opt her father's martyrdom for this protest.",0
whether Q2 expected to be good for bank stocks Q2 result start from South indian bank tomorrow,1
"Hai man may i know more about nse upcoming ipo, and can I subscribe , looking ahead on nse ipo,",1
"Asif Khan, R u born controversial or madrasa made controversial ?",0
Tamil nadu fate with Sasikala mafia.,0
Govt has to lay out a clear path for growth pick-up: Sanjay Nayar,1
Kejriwal should resign immediately. .if he has some dignity left,2
How the Aam Aadmi Party picture changed from 2014 to 2015 and 2016. A status check on the unhappy leaders,1
my simple question......soldiers got killed with fire....how come their bodies were mutilated ?? this shows they were in Pakistani territory.....and if they were in Pakistani territory they were surely at wrong place and met their fate....and as far as mutilation is concerned this claim is absurd......neither we mutilate nor we use humans as shield like indian army does.....this is how we treat soldiers ....ur very dear chandu Lal chohan,2
They won't see the career of employees they just see their benefits,1
He as finish is music carrier he want bharat ratna and bjp ticket,2
They want to increase trust fund account.,1
You let out blood thirsty hounds on a 20 year old kid! You should feel ashamed! You legitimised her trolling,2
i like grey hair that is the reason 50:50 (krackjack),2
"You know it just baffles me how despite so much education and information around, people like you ask such dumb questions. Could you just define what a true Hindu, Muslim or a Christian is supposed to be like? By all means feel free to come to Kerala and do your survey yourself as to whether Hindus here eat buffalo or cow beef. By the way I also have Kerala Muslim friends who drink also. (Jinnah btw ate pork and drank too) So you can do a simultaneous survey on how many true Muslims are there in Kerala. And do remember to share your survey results with everybody. It will be enlightening. Like I said in my comment, Kerala, it's food practices and culture is beyond the understanding of most North Indians like you.",2
"Real good one, sir please keep it like that , keep doing the right thing that whichever is better for our mother land.👏👏👏👏👏👌👌👌👌👌🙏🙏🙏🙏🙏",1
"And the bus drivers be like - ""Ride or die homie"" 😛",1
Don't  do politics we want not adequate  action not debate.,1
Their imam tells to marry 4 women nd have 40 kids with them all.. BJP oppose this.. thts the main issue with these sufiyan type people,2
Astonishing movie,1
When kerala police themselves indulge in moral policing will these shiv sena goondas lag behind? All govts irrespective of political color r ineffective in curbing sexual crimes.,0
"Nusrat Nazir She and her ministry have rescued hundreds and thousands of Indian's from Yemen war and they there countless expatriate workers who praise her for taking interest in individual problems. Just yesterday, she ordered the Indian embassy in KSA to rescues a Muslim woman who was confined by her employer abusing the kafila system.",2
True,1
"science of governing or craft of governing needed in all states, all level  -irrespective of party  ..issue based politics is what happens in all state -siberian crane news",1
"Very true Bachanu Yadav sir, our aim is to help bring in more awareness...:)",1
Sonia i am very very big fan of u please tell me the dr.reddy target should i hold for long term,1
So you mean Pakistan conducted a surgical strike across the LOC?,0
At the same time not against polticaly corrupt and black money holders.fake people fake slogans.,0
"MAKES SENSE xD
Maybe he took one flight in each aircraft",1
Have we stupid Indians made our mind to give a befitting reply to porkistan in facebook only... plz wait and we have confidence in our army...,2
"Mr.Pawar- Pakistan is terrorist but India ?? What they have continuing violated humanity's, killed innocent people's.Still you telling the world that India is civilized .But I have liked Mohatma Gandi, Shammi Bibakannoda & their activities.As because they were prominent for their humanity. But not respect Modi.",0
????? Respect your nation buddy. Let PM Modi attack will full thrust. Enough is enough.,2
"Original video in the link....and a segment of the video used by few media house to propagate how Kumar Biswas attacked Kejriwal.....watch both the video by yourself  to see how mainframe media is using all its take to defame delhi government as much as possible before MCD election.
#shameonjournalism #soldmedia

https://m.youtube.com/watch?v=iuoS2dpccHU",2
Looks like he needs a slap from Shah Rukh Khan again!,2
Joined Google after graduation and in just 10 Years .. leading google as CEO.. Hats off to you Sir..,1
"His tweet actually makes sense , ispe bjp ko support kar ke Kya milega tujhe",0
"from 1947 congress looted whole welth of india..

from last 3years my sir narendra modi playing a role of p.m.  he is also a human 
for that human,  just imagin how much years need to do all those repairs...which got corroupted from 1947.

do demolish 1building we need 1 day..

to construct 1 building we need atleast 6months..

so please try to understand my dear friends...",1
He should start protest at Jantar mantar Delhi against his so called shishya Kejriwal.,1
I think its time to move on bro.. TATA was doing well under Mr. Ratan Tata.. what you are doing now is destruction of the TATA brand which is completely contradictory to your statement of trying to save the company...,1
The increase in ST reservations is absolutely ediotic. Its more than the population proportion of STs.,0
As usual ..butthhurt randians will see start crying,0
Bjp poorimakkal are muderers,0
What did I do then? I put my opinion too.. And you can put your opinion but can't order the court..,2
Same man gave u 15 years of power when he tries to send u home u start to bark as after this age too people don't loose freed for power.,1
Only way sacrificed soldiers  sole can RIP is by taking stringent action on shameless Pak!,0
Bjp increased its tally by 161 percent! Also bjp won 82 vs84 ! For that it may be a MASSIVE win for IE! And how about other municipalities mr.IE? All its editors to staff are always biased towards Modi and bjp! Thats why its popuarity has dipped after 1992!,0
"i am not from m.p
Aftr that i am happy , that they going investment in m.p",1
"👱 Bot😫 Powered🐧 By👶 Rbn😄 Ramgarhia

🏨 See My Bot Speed  😽 ABP News♥ Ana Usama Bot ♥
🏢 Monday : 1 - May - 2017
🏨  Like Back♥ ABP News
🏥 comment Late  29 minute :D 48 Sec :v 
 🏪 Auto Comment By   Rbn Ramgarhia
 🏯 ❌ SITE: UnlimitedBot.Cf ❌",1
Once his term comes to end he will say give me another 5 yrs by that time he will completely ruin the country,2
A speech full of just superficial ideas. Mr. Modi look down to common men . See where he is right now. Ur just blah blah blah blah blah. Nothing else. No ground reality.,2
"Why  u did like this, GODSE body still revered in India",2
"being highly educated and learned and not using any of it for the benefit of the country is useless... i have also stood in lines for hours and not only seen poor people stand but also people who drove Mercedes and BMW's getting out of their cars and standing in queues. Thats y i said not everything you read is true. If you have read the Bible... God bought a flood when only Noah and his ark and all that was inside his ark was safe. do you know y ???? if not please find out y... No religion teaches bad things its people who do bad. We all have comments on everybody and everything... Also, please go back in time when the Puppet was a PM and you will come to know alot of things that happened but nobody spoke about it... neways... you take care and time will tell us... lets leave this to time... take care and all the best buddy....",2
noooooo,2
Drama man,2
